md5key,rawtext,substitutetext,targetlanguage,contextid
15ccb9bbb7f94e1749297065b669730e,"<p>The Config changes report has a new option to filter by plugin.<br><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262753/mod_book/chapter/4262/configchangesplugin.png"" alt="""" width=""800"" height=""645""></p>",,id,262753
ff5627f178b47dbd65d0cc229a956c4e,Badges,,id,262753
cfde9e7179388c9348f07a6d807d27e1,"<h5>Site badges</h5>
<p>Administrators can filter site badges by version and by expiry date.</p>
<p><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262753/mod_book/chapter/4263/sitebadgesfilter.png"" alt="""" width=""800"" height=""536""></p>
<h5>Course badges</h5>
<p>Teachers and students in courses now benefit from the filter options previously added to site badges for administrators.</p>",,id,262753
fc54360bbc274ea97d127f535837ce38,"Theme usage",,id,262753
a758bd1294655ead9ce4523de2245b91,"<p>A new Theme usage report allows administrators to see which themes are used in the following contexts:</p>
<ul>
<li>Courses</li>
<li>Categories</li>
<li>Cohorts</li>
<li>Users.</li>
</ul>
<p>This is particularly useful for sites which use several contributed themes in different contexts.</p>",,id,262753
4b22c212f490587f28c203e433e847ea,"Theme settings changes",,id,262753
87af2c564c7c708bf123eaf4b54d9b94,"<p>There are some theme settings changes in 4.4 compared with previous versions.</p>
<ul>
<li>The section Themes from Site administration &gt; Appearance &gt; Themes does not appear when only standard themes (Boost and Classic) are used.</li>
<li>Instead, to access the previous Theme settings, click <strong>Advanced theme settings</strong>.</li>
<li>For the previous Theme selector, select <strong>Themes</strong>.</li>
<li>To access the Boost/Classic theme pages, click the cog icon within their frame.</li>
</ul>
<p><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262753/mod_book/chapter/4265/themepage44.png"" alt="""" width=""615"" height=""418""></p>",,id,262753
9fe7670f278c5e2001f65c4aecd61622,BigBlueButton,,id,262753
c719edc26bcd45b799177145a8594a69,"<p>Although the BigBlueButton free version remains unchanged, from 22 April 2024 onwards, administrators wishing to benefit from it will have to register with the BigBlueButton portal via <strong>Site administration &gt; Plugins &gt; BigBlueButton &gt; General settings</strong>.</p>
<p>This is very quick to do and allows users to use or continue to use the basic free features of the <a href=""https://moodle.com/certified-integrations/bigbluebutton/"">BigBlueButton Moodle certified integration.</a><br><br>Note: This applies to <strong>all Moodle versions where the free tier BBB is available</strong>; not just Moodle 4.4.</p>",,id,262753
c75f7811d70d17dbcd88e9d03752cbed,Authentication,,id,262753
3d0c1acac93178004b7be29a106c4a9d,"<h5>Multi-factor authentication (MFA)</h5>
<p>Introduced in Moodle 4.3, MFA is now enhanced with the addition of an SMS factor, allowing users to authenticate via a code sent to them on their smartphones.</p>
<h5>Password visibility</h5>
<p>A new setting <strong>Site administration &gt; Authentication &gt; Manage authentication &gt; Password visibility toggle </strong>allows the administrator to let users click to show (and then hide) their password on the login page.</p>
<p><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262753/mod_book/chapter/4268/passwordvis.png"" alt="""" width=""482"" height=""498""></p>",,id,262753
fe509c38c1edb3e42923dfb261ac5403,H5P,,id,262753
b29e540e1585f874e774c846500fd68f,"<p>Administrators familiar with CSS or working with those familiar with CSS can now add custom CSS to apply to H5P content across the site from <strong>Site administration &gt; General &gt; H5P settings</strong>.<strong><br></strong><br><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262753/mod_book/chapter/4269/h5pcustomcss.png"" alt="""" width=""745"" height=""546""></p>",,id,262753
ab8c7f0ad80eca483dee5f141e059faa,"Disabled activities",,id,262753
6aecd8d8e84b3fb5fff71509d00a37fd,"<p>Chat and Survey are due to be removed from standard Moodle LMS in a future version. In preparation for this, both activities are disabled by default in new installations of Moodle 4.4.</p>
<p>If you're upgrading to 4.4, you may want to go to <strong>Site administration &gt; Plugins &gt; Activity modules &gt; Manage activities </strong>and check if either activity is being used, and if not, disable them.</p>",,id,262753
b51a55bf56bc1287983c6632493b5026,"CLI improvements",,id,262753
ee845ae70eb3c9c0243795cdeeef8787,"<p>For administrators familiar with the command line, two new scripts will be welcome:</p>
<ul>
<li>CLI script for importing courses.</li>
<li>CLI script for restoring into an existing course.</li>
</ul>",,id,262753
82ec2cd6fda87713f588da75c3b1d0ed,Capabilities,,id,262753
2e0741f329cd4b566507c6016eb88cde,"<p>As highlighted in earlier area of this tutorial, the following capabilities are new in Moodle 4.4:</p>
<ul>
<li>View all custom reports (<em>moodle/reportbuilder:viewall</em>) - not set for standard roles</li>
<li>Access TinyMCE Premium features (<em>tiny/premium:accesspremium</em>) - allowed for the default Authenticated user role</li>
<li>Use upload course tool (<em>tool/uploadcourse:use</em>) - allowed for the default Manager role</li>
</ul>",,id,262753
c5562ce2e22a86c247849904ecef3dc8,Reporting,,id,262753
b9e3997668b520c5314ae93ddc62f16a,"<p>Thanks to the implementation of Report builder functionality from Moodle Workplace™, improvements in reporting in 4.4 include extra features for custom reports and also improved filtering in other areas, plus one completely new report. <br><br>The following video gives an overview of reporting improvements. Download the video and transcript from the section <a href=""https://moodle.academy/course/view.php?id=143#section-2"">Videos and transcripts for download</a>.<br><br><a href=""https://youtu.be/kuiSL53z4hQ"">Reporting in 4.4</a></p>",,id,262753
a4efbe04cec5625242e1dba579fd204a,"Test your understanding with this quick check. The grades are not stored, so you can try as often as you like.<br><span data-translationhash=""e0ec9c626b9d97e505a5b8d53979aae3"">{Q{1988/19882|b8bd9b7b025781a1469f891b5836fb58ff1f43a5e89c4ab89236243bb5aadc7c}Q}<br></span>",,id,262753
4d5b4db2bddb6b43268ee0394dcc8334,"New question type",,id,262753
4c15cf0b50370bfcd395fa88c5df369f,"<p>The <strong>Ordering question type</strong>, a well-established community plugin originally developed by Gordon Bateson, is now in standard Moodle thanks to sponsoring by the MUA.</p>
<p>The following video gives an overview of the Ordering question type. Download the video and transcript from the <a href=""https://moodle.academy/course/view.php?id=143#section-5"">Videos and transcripts for download</a> section.<br><br><a href=""https://youtu.be/r-P2IZp-ysg"">Ordering question type</a></p>",,id,262753
324003a4dfcaf85c9e0824eef031764b,TinyMCE,,id,262753
2154c8b632e74d2fd857cc3c833fbe3c,"<p><strong>TinyMCE </strong>is now the default editor in all Moodle sites, in preparation for the removal of Atto in Moodle 4.5.<br><br>Along with improvements to the image uploading UI, administrators should be aware of a new capability 'Access TinyMCE Premium features' <em>(tiny/premium:accesspremium) </em>allowing you to control which users can use premium features and in which context. For TinyMCE premium features charging is done on ""per request"" basis (number of editor loads). The capability is allowed for the default Authenticated user role.</p>",,id,262753
2b15ae62f4a39ccfbc527094760a4e37,"Upload courses",,id,262753
a127069992847cd0aa205616a19e60e2,"<p>Until now, only an administrator was able to upload a csv file with course information via <strong>Site administration &gt; Courses &gt; Upload courses</strong>.<strong><br></strong><br>A new capability, Use upload course tool (<em>tool/uploadcourse:use</em>) can be given for example to Managers to allow them to upload a csv file. The capability is allowed by default for the role of Manager and if given to other users, it requires also the capabilities <em>moodle/course:create, moodle/course:update</em> and <em>moodle/course:delete</em> (potentially).</p>",,id,262753
017a4fd83f7c76959cb63d8af7d8a330,"User tours",,id,262753
f89832d0234799f53a03b96d3bfb25b6,"In earlier versions of Moodle, once a user tour had been completed, the user had to reset it from the link at the bottom of the screen in order to view it again, or the administrator had to reset the tour for everybody concerned.<br><br>A new setting in 4.4 allows the creator of the tour to make the tour always show -&nbsp; a useful feature for areas where users need to be regularly reminded of a particular setting or action to take.<br><br><img src=""https://moodle.academy/pluginfile.php/262753/mod_book/chapter/4266/usertouralwaysshow.png"" alt="""" width=""658"" height=""188"" role=""presentation"" class=""img-fluid atto_image_button_text-bottom""><br>",,id,262753
b8648bc109b0c0c621108e5f02417c89,"Test your understanding with this quick check. The grades are not stored, so you can try as often as you like.<br><br>{Q{1988/19881|89d46b254f469ae51a11fb387a04e35fccda46102ea6c147cfb53cdc6dce37dc}Q}<br>",,id,262753
f307ecb6d91dd572962016556985a4ef,"<p>In this tutorial we will cover the most significant and interesting new features and improvements in Moodle 4.4. For a full list of all that is new, see the <a href=""https://moodledev.io/general/releases/4.4"">Moodle 4.4 release documentation</a>.<br><br>In this tutorial we explore:</p>
<ul>
<li>new features and improvements affecting administrators of 4.4 sites.</li>
<li>other changes administrators of 4.4 sites should be aware of.</li>
</ul>",,id,262753
6bb6d58b728200b4db7d63055275a07d,Forums,,id,262753
cf7e747503adb0c61bc891642a0e3d2a,"<p>A new section in <strong>Site administration &gt; Plugins &gt; Activity modules &gt; Forums &gt; Default announcement forum settings </strong>allows administrators to define the default</p>
<ul>
<li>Maximum number of attachments per post;</li>
<li>Subscription mode.</li>
</ul>
<p>This will, for example, benefit sites where the usual 'Forced subscription' is not appropriate for courses.</p>
<p>In courses teachers have easier access to the 'Post all groups' checkbox. </p>
<p>The following video gives an overview of both of these community-contributed forum improvements in Moodle 4.4 for admins and teachers. Download the video and transcript from the section <a href=""https://moodle.academy/course/view.php?id=143#section-2"">Videos and transcripts for download</a>.<br><br><a href=""https://youtu.be/3kLaQUM16Hc"">4.4 Forum</a></p>",,id,262753
de22152e845f0e40758a8ee570c964f6,"Changes for teachers",,id,262753
27ae968088090533f745af72dcb8aeab,"<h5><span style=""color: rgb(73, 80, 87); font-size: 1rem; font-weight: 400;"">While this tutorial has focused on changes in 4.4 for administrators, changes within courses are also important for administrators to be aware of. Thus, we suggest you explore the Tutorial: What's new for educators to better support your teaching staff. Of particular importance are:</span><br></h5>
<ul>
<li>The new Ordering question type</li>
<li>The improved course page layout</li>
<li>New more accessible activity icons and new MIME type icons</li>
<li>Improved 'one section per page' layout</li>
<li>New section page</li>
<li>Topics format renamed to Custom sections</li>
<li>Easier location of course backup/restore/import/reset.</li>
</ul>",,id,262753
a274f4d4670213a9045ce258c6c56b80,Notifications,,id,262753
dd5aaf2462606720164e5c119b0002c6,"<ul>
<li>In Moodle 4.4,<strong> web notifications</strong> are <strong>enabled by default</strong>.</li>
<li>Administrators receive <strong>Task failed </strong>notifications.</li>
<li>Students are notified that they will shortly be unenrolled from a course if they have not accessed it for a certain period of time.</li>
<li>When students are manually enrolled, they receive a welcome message. By default this message comes from the course contact (first teacher of the course) but administrators can set it to the Keyholder role or no-reply address from <strong>Site administration &gt; Plugins &gt;  Enrolments &gt; Manual enrolments &gt; Send course welcome message</strong>.</li>
</ul>",,id,262753
9c72b82a4b8ba3bee7f0cec586220850,"Custom reports",,id,262753
90db5041996574843398c3857b11909b,"<p>Improvements to custom reports include:</p>
<ul>
<li>A new Roles report source;</li>
<li>The ability to filter by file size and file type;</li>
<li>Custom report tagging;</li>
<li>A new capability 'View all custom reports' (<em>reportbuilder:viewall</em>)</li>
</ul>
<p>The Role report source allows you to create a report showing users with the role of teacher in different course categories.</p>
<p><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262753/mod_book/chapter/4260/categoryteachers.png"" alt="""" width=""761"" height=""366""></p>
<p>The new capability allows a user to view all custom reports regardless of the audience. This will be particularly useful for those using tenants in Moodle Workplace™.</p>",,id,262753
49b4a308cfe85135bea8e58df7e6a6da,"Try out the admin improvements and new features",,id,262754
ab1556bc23b397b8681de67aa5ec055e,"<p>Please see the page Where to try out Moodle 4.4 if you don't have access to a test Moodle 4.4 site.</p>
<ol>
<li>Log in to the <a href=""https://school.moodledemo.net"">Mount Orange School demo site</a> with the username manager/ password moodle. </li>
<li>Explore the two new custom reports relating to Roles and file types and size.</li>
<li>Explore the Browse list of users page with its improved filtering and bulk actions. </li>
<li>Upload one or two site badges and explore the new filters by version and expiry date.</li>
<li>Explore the default answer format options for the new Ordering question type.</li>
<li>If you have your own test site...<br>
<ul>
<li>Explore the new Theme usage report.</li>
<li>Explore the new announcement forum defaults.</li>
<li>Make sure you are registered with BBB if you are using the free tier.</li>
</ul>
</li>
</ol>
<h5>Optionally (but highly recommended)</h5>
<p>Explore the new settings for course teachers by going through the tasks: Try out the educator improvements and new features.</p>",,id,262754
423ff781e029951e8a9b8b00f2838f3b,"Checklist: 4.4 administration",,id,262755
0561fb45652736ff53f4efa8ee4fe055,"Tutorial: What's new for educators",,id,262756
3c1ec9bf8db7ebef679ae6c2c78cff71,"Test your understanding with this quick check. The grades are not stored, so you can try as often as you like.<br><br>{Q{1988/19884|14a5e06be12774b40f366089acea8f59b52bec022891d20de7d8218a0a1ff9a1}Q}<br>",,id,262756
5172d212fcce0a352bcd9a245901f5e9,"Matrix groups",,id,262756
88445b5ba569872e0b66f2f5c7ca1bf3,"<p>If your 4.4 site is linked with a Matrix server and in your course from <strong>Course navigation &gt; More &gt; Communication</strong>, Matrix is enabled, then if you have set up groups in the course, Matrix will create dedicated group rooms for you and the students in that group.</p>
<p><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262756/mod_book/chapter/4282/acadmatrixgroups.png"" alt="""" width=""795"" height=""415""></p>",,id,262756
5270cd3b7ad7a8109cba7080f3c9c21c,"Test your understanding with this quick check. The grades are not stored, so you can try as often as you like.<br><br>{Q{1988/18883|d16037f295a1e0d3a5569852dc64cbf5130b16d2eae231fae924eedab18fcdbe}Q}<br>",,id,262756
81b3c877e93338d2c15c19a8e7284e64,"Ordering question type",,id,262756
9a844a890b4146149ff05d3532528114,"<p>The long-established and popular <strong>Ordering question type</strong>, originally developed by community Moodler Gordon Bateson, is now part of standard Moodle 4.4 and available for teachers to create sequencing questions for students. These questions may involve individual words, phrases, or (with the HTML format selected) media such as images. The questions can be displayed vertically or horizontally - although the horizontal display will vary depending on image size and your site theme.</p>
<p><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262756/mod_book/chapter/4279/orderingdial.png"" alt="""" width=""635"" height=""491""></p>",,id,262756
12389408aa49ca6a1125a89de91cb768,"Activity icons",,id,262756
62afbe477a3b7304efb83a504ba7bd4b,"<p>Activity icons in Moodle 4.4 are slightly smaller (24x24), are outlined with a transparent background and use an accessible colour palette.</p>
<p><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262756/mod_book/chapter/4275/academyactivityicons.png"" alt="""" width=""764"" height=""531""></p>
<p>Activity categories are coloured as follows: </p>
<ul>
<li>Pink - Assessment </li>
<li>Purple - Communication</li>
<li>Orange - Collaboration</li>
<li>Brown - Interactive content</li>
<li>Teal - Resources.</li>
</ul>",,id,262756
e6adbda71ec5154792c56e41456e264f,"Video: Ordering question",,id,262756
c009c2f99972386476c88882db3c89d0,"<p>The following video gives an overview of the Ordering question in Moodle 4.4. Download the video and transcript from the section <a href=""https://moodle.academy/course/view.php?id=143#section-2"">Videos and transcripts for download</a>.</p>
<p>(Note that due to UI improvements being integrated just before release, the interface when the student is taking the quiz has changed slightly since the screencast was filmed.)</p>
<p><a href=""https://youtu.be/r-P2IZp-ysg"">44 Ordering question type</a></p>",,id,262756
af85e416fca8eed73ac26cc4500124e6,"New section page",,id,262756
0f91d7f83fc921e258e74071a3158ac2,"<p>When a student (or teacher in non-edit mode) clicks a section heading, they are taken to a page for just that section, allowing for better focus. </p>
<p>Return to the section by clicking the previous link in the navigation trail and return to the course page by clicking the course name.<br><br><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262756/mod_book/chapter/4274/singlesectionacademy.png"" alt="""" width=""750"" height=""461""></p>",,id,262756
1e3ecc437f07026299b029e0dfd68729,"MIME type icons",,id,262756
a04956f6c67016fc6a610c902d96a8e0,"<p>New icons better displaying file extensions (MIME type) are available in Moodle 4.4, making it easier to see what file was uploaded, for example a PPT™ file or a PDF file.</p>
<p><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262756/mod_book/chapter/4276/academymimetype.png"" alt="""" width=""503"" height=""411""></p>",,id,262756
e6a7f8a2f42cc35979973da8dfb10720,Forum,,id,262756
52133863173f1b74a193b029c1f8eb55,"<h5>Announcements forum defaults</h5>
<p>As for standard forums, an administrator can set Announcements forum defaults for the maximum number of attachments and the subscription mode (so teachers don't need to modify them).</p>
<h5>Faster ‘Post a copy to all groups’</h5>
<p>The 'Post a copy to all groups' checkbox is shown in the quick discussion creation form so it can be ticked just before sending a message out to all groups, rather than previously when the teacher had to click the 'Advanced' link.<br><br>The following video gives an overview of these community-contributed forum improvements in Moodle 4.4 for admins and teachers. Download the video and transcript from the section <a href=""https://moodle.academy/course/view.php?id=143#section-2"">Videos and transcripts for download</a>.<br><br><a href=""https://youtu.be/3kLaQUM16Hc"">44 Forum</a></p>",,id,262756
324003a4dfcaf85c9e0824eef031764b,TinyMCE,,id,262756
34826c785fc72f43532654882a07f868,"<p>TinyMCE is now the default editor in Moodle. If you are a teacher currently using the earlier Atto editor, you can change to TinyMCE from your <strong>user profile &gt; Preferences &gt; Editor preferences</strong>.</p>
<p>When uploading images using TinyMCE the interface is enhanced, making it easier to drag/drop, search for and upload or link to images:<br><br><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262756/mod_book/chapter/4280/tinymceacad.png"" alt="""" width=""700"" height=""330""></p>
<p>It is also easier to manage the image once uploaded:</p>
<p><img class=""img-fluid atto_image_button_text-bottom"" role=""presentation"" src=""https://moodle.academy/pluginfile.php/262756/mod_book/chapter/4280/acadebetterimage.png"" alt="""" width=""700"" height=""544""></p>",,id,262756
e6986dac12736e6c2290952d757ffe8d,"Video: Quiz improvements",,id,262756
1ebab3cca92bb4eb753c67833e3af4b7,"<p>The following video gives an overview of Quiz improvements in Moodle 4.4. Download the video and transcript from the section <a href=""https://moodle.academy/course/view.php?id=143#section-2"">Videos and transcripts for download</a>.</p>
<p><a href=""https://youtu.be/AmM5WvEUNy0?feature=shared"">44 Quiz</a></p>",,id,262756
