md5key,rawtext,substitutetext,targetlanguage,contextid
6942429511d7a39b8386a7cba605be93,"<p><a rel=""license"" href=""http://creativecommons.org/licenses/by/4.0/""><img src=""https://moodle.academy/pluginfile.php/6958/mod_book/chapter/626/ccby.png"" alt=""Creative Commons Licence"" width=""120"" height=""42"" style=""float:left"" class=""img-fluid atto_image_button_middle""></a>
    This course by Moodle Academy (Moodle Pty Ltd) is licensed under&nbsp;<a href=""https://creativecommons.org/licenses/by/4.0/"">CC BY 4.0</a>. Original resources available at&nbsp;<a href=""https://moodle.academy/"">https://moodle.academy</a>.<br></p>
<span class=""moodle-orange bold larger"">›</span>
<a href=""https://moodle.academy/mod/glossary/showentry.php?eid=272"">Read more about how you should attribute this work.</a>","<p><a rel=""license"" href=""http://creativecommons.org/licenses/by/4.0/""><img src=""https://moodle.academy/pluginfile.php/6958/mod_book/ chapter/626/ccby.png"" alt=""Lisensi Creative Commons"" width=""120"" height=""42"" style=""float:left"" class=""img-fluid atto_image_button_middle""></a>
    Kursus dari Moodle Academy (Moodle Pty Ltd) ini dilisensikan dengan&nbsp;<a href=""https://creativecommons.org/licenses/by/4.0/"">CC BY 4.0</a>. Sumber daya asli tersedia di&nbsp;<a href=""https://moodle.academy/"">https://moodle.academy</a>.<br></p>
<span class=""moodle-orange tebal lebih besar"">›</span>
<a href=""https://moodle.academy/mod/glossary/showentry.php?eid=272"">Baca selengkapnya tentang cara mengatribusikan karya ini.</a>",id,6958
815c7fb91561296c9ad3e407821bffb3,Course structure,Struktur kursus,id,False
d35c4ffe3d2af240e6f6406d58493c45,"<h4>Welcome</h4>
<p>Find out how the course works, check your prior understanding and join in an optional general discussion.</p>
<h4>About Moodle</h4>
<p>Be introduced to the concept, philosophy and background of Moodle.</p>
<h4>Moodle key features</h4>
<p>Learn about some of the key features that make Moodle&nbsp;the world’s most customisable and trusted online learning solution.&nbsp;&nbsp;</p>
<p></p>
<h4>Courses</h4>
<p>Explore Moodle's basic structure, which is organised around courses.</p>
<p></p>
<h4>Users</h4>
<p>Find out about Moodle users, roles, permissions, and other Moodle user features.</p>
<h4>Course check</h4>
<p>Test your understanding in the final quiz.</p>
<p></p>","<h4>Selamat Datang</h4>
<p>Cari tahu cara kerja kursus, periksa pemahaman Anda sebelumnya, dan bergabunglah dalam diskusi umum opsional.</p>
<h4>Tentang Moodle</h4>
<p>Diperkenalkan dengan konsep, filosofi dan latar belakang Moodle.</p>
<h4>Fitur utama Moodle</h4>
<p>Pelajari tentang beberapa fitur utama yang menjadikan Moodle&nbsp;solusi pembelajaran online yang paling dapat disesuaikan dan tepercaya di dunia.&nbsp;&nbsp;</p>
<p> </p>
<h4>Kursus</h4>
<p>Jelajahi struktur dasar Moodle, yang disusun berdasarkan kursus.</p>
<p> </p>
<h4>Pengguna</h4>
<p>Cari tahu tentang pengguna Moodle, peran, izin, dan fitur pengguna Moodle lainnya.</p>
<h4>Pemeriksaan kursus</h4>
<p>Uji pemahaman Anda di kuis terakhir.</p>
<p> </p>",id,6958
0e5231c0d444d5b1538faad5e4729066,Course overview,Ikhtisar kursus,id,False
8415c140562df4f097d265656979d66d,"<h4 style=""text-align: left;"">Aim</h4>
<p>In this course you will learn about Moodle LMS (Learning Management System), its general structure, and some of its defining features.</p><h4>Format</h4><p dir=""ltr"">This is a self-paced course without active moderation. You are encouraged to discuss ideas in the discussion forums and respond to other learners' queries.</p><h4 style=""text-align: left;"">Estimated time</h4>
<p dir=""ltr"" style=""text-align: left;"">The estimated time to complete this course is 1 hour.</p>","<h4 style=""text-align: left;"">Bidik</h4>
<p>Dalam kursus ini Anda akan belajar tentang Moodle LMS (Sistem Manajemen Pembelajaran), struktur umumnya, dan beberapa fitur penentunya.</p><h4>Format</h4><p dir=""ltr"">Ini adalah kursus mandiri tanpa moderasi aktif. Anda didorong untuk mendiskusikan ide di forum diskusi dan menanggapi pertanyaan peserta lainnya.</p><h4 style=""text-align: left;"">Perkiraan waktu</h4>
<p dir=""ltr"" style=""text-align: left;"">Perkiraan waktu untuk menyelesaikan kursus ini adalah 1 jam.</p>",id,6958
a209901e4d65897541bb3eacb6998def,Learning outcomes,Capaian pembelajaran,id,False
f7fc08df1fa74aa35343b30e9c2ff930,"<p>By the end of this course, participants will be able to:</p>
<ul>
    <li>Describe the concept, philosophy and purpose of Moodle.</li>
    <li>Identify some of the key features of Moodle - accessibility, flexibility, security, customisability.</li>
    <li>Describe the primary Moodle course elements - sections, activities, resources, blocks, gradebook.</li>
    <li>Describe Moodle users, roles, permissions, and other Moodle user features.</li>
</ul>
<p></p>","<p>Pada akhir kursus ini, peserta akan dapat:</p>
<ul>
    <li>Menjelaskan konsep, filosofi dan tujuan Moodle.</li>
    <li>Identifikasi beberapa fitur utama Moodle - aksesibilitas, fleksibilitas, keamanan, penyesuaian.</li>
    <li>Menjelaskan elemen utama kursus Moodle - bagian, aktivitas, sumber daya, blok, buku nilai.</li>
    <li>Menjelaskan pengguna Moodle, peran, izin, dan fitur pengguna Moodle lainnya.</li>
</ul>
<p> </p>",id,6958
64a39273573e4fc2b712d51106db7a4e,Change log,Catatan perubahan,id,False
31baec0ddf852eea0f2526dea886fbc0,"
<p>All notable changes to this course will be documented in this page.</p><hr><p>Date: January 2024<br>Changed by: Richard Lefroy<br>Changes:</p><p></p><ul><li><span style=""font-size: 1rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Updated <a href=""https://moodle.academy/mod/book/view.php?id=709&amp;chapterid=571"">Completion</a> information in 'About this course' book.</span></li><li><span style=""font-size: 1rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Changed text block to Moodle version 4.3&nbsp;</span><br></li></ul><p></p>
<hr>
<p>Date: November 2023<br>
    Changed by: Mary Cooch<br>
    Changes:</p>
<p></p>
<ul>
    <li>Updated the video in the Moodle key features lesson to the latest 4.3 version.</li>
</ul><hr>
<p>Date: December 2022<br>Changed by: Richard Lefroy<br>Changes:</p>
<p></p>
<ul>
    <li>Added versions chapter to 'About this course' book</li>
    <li>Changed text block to Moodle version 4.1&nbsp;</li>
</ul>","
<p>Semua perubahan penting pada kursus ini akan didokumentasikan di halaman ini.</p><hr><p>Tanggal: Januari 2024<br>Diubah oleh: Richard Lefroy<br>Perubahan:</p><p> </p><ul><li><span style=""font-size: 1rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot; Noto Sans"", &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Informasi <a href="" https://moodle.academy/mod/book/view.php?id=709&amp;chapterid=571"">Kelulusan</a> diperbarui di buku 'Tentang kursus ini'.</span></li><li> <span style=""font-size: 1rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Blok teks diubah ke Moodle versi 4.3&nbsp;</span><br> </li></ul><p></p>
<jam>
<p>Tanggal: November 2023<br>
    Diubah oleh: Mary Cooch<br>
    Perubahan:</p>
<p></p>
<ul>
    <li>Memperbarui video dalam pelajaran fitur utama Moodle ke versi 4.3 terbaru.</li>
</ul><hr>
<p>Tanggal: Desember 2022<br>Diubah oleh: Richard Lefroy<br>Perubahan:</p>
<p></p>
<ul>
    <li>Menambahkan bab versi ke buku 'Tentang kursus ini'</li>
    <li>Mengubah blok teks ke Moodle versi 4.1&nbsp;</li>
</ul>",id,6958
80196aa052c3ec61dff4c7aefb796b5c,What is your role?,Apa peran Anda?,id,8257
eb2022611a439f5e64a5dc23c61ee7f4,Course pre-check: What do you already know?,Pemeriksaan awal kursus: Apa yang sudah Anda ketahui?,id,6960
a6d7c6b42fc61dbb879dcda67c651f93,Glossary of Moodle terms,Glosarium istilah-istilah Moodle,id,6969
f4041c7dffd4b26c23af25690bab09de,About Moodle,Tentang Moodle,id,7070
654d843c8fea29261c9a46efa34d5e0e,Which statement about Moodle is more accurate?,,id,7070
bbc3775c9a1994c7baf6ed2e04f83eae,"<p dir=""ltr"" style=""text-align: left;"">Which statement about Moodle is more accurate?<br></p>","<p dir=""ltr"" style=""text-align: left;"">Pernyataan manakah tentang Moodle yang lebih akurat?<br></p>",id,7070
654d843c8fea29261c9a46efa34d5e0e,Which statement about Moodle is more accurate?,,id,7070
0cff3ca8417d1355cf9b76ec0da86e2a,"<p dir=""ltr"" style=""text-align: left;"">Which statement about Moodle is more accurate?</p>","<p dir=""ltr"" style=""text-align: left;"">Pernyataan manakah tentang Moodle yang lebih akurat?</p>",id,7070
56c8e833b3423035d440fe971f9a7a1f,The Moodle Community,Komunitas Moodle,id,7070
73537c82ce9241e47576452b7a691f45,"<p dir=""ltr"">As an open source platform, Moodle LMS has a large community that has grown around the project. Since humble beginnings in 1999, thousands of developers, system administrators, educators and learners have participated by fixing bugs, writing new features, updating documentation, sharing tips, helping new users, sharing resources and debating new ideas.</p>
<p dir=""ltr"">The Moodle community contributes to and supports the evolution of Moodle LMS in an ongoing cycle of improvement.</p>
<p dir=""ltr""><span class=""moodle-orange bold larger"">›&nbsp;</span>Want to be involved? <a href=""https://moodle.com/community/"">Join the Moodle community</a>.<br></p>","<p dir=""ltr"">Sebagai platform sumber terbuka, Moodle LMS memiliki komunitas besar yang berkembang di sekitar proyek. Sejak awal yang sederhana pada tahun 1999, ribuan pengembang, administrator sistem, pengajar, dan peserta didik telah berpartisipasi dengan memperbaiki bug, menulis fitur baru, memperbarui dokumentasi, berbagi tips, membantu pengguna baru, berbagi sumber daya, dan mendiskusikan ide-ide baru.</p>
<p dir=""ltr"">Komunitas Moodle berkontribusi dan mendukung evolusi LMS Moodle dalam siklus pengembangan yang berkelanjutan.</p>
<p dir=""ltr""><span class=""moodle-orange bold large"">›&nbsp;</span>Ingin terlibat? <a href=""https://moodle.com/community/"">Bergabunglah dengan komunitas Moodle</a>.<br></p>",id,7070
b2cb51f58c73fd913fd88db22d15f966,The open source way,Cara sumber terbuka,id,7070
d7f7b4f1d34f1fab4ffbc17bc9bbe1e3,"<p dir=""ltr"">The term “open source” refers to something people can modify and share because its design is publicly accessible.</p>
<p dir=""ltr""><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; font-size: 1rem;"">In the case of Moodle LMS (and associated projects such as Moodle Apps and MoodleNet), the “source code” is licensed under an ""open source"" license. Therefore, it allows anyone to:</span></p>
<p dir=""ltr""></p>
<ul>
    <li><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; font-size: 1rem;"">download the software for free;</span></li>
    <li><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; font-size: 1rem;"">change how it works by writing new code;</span></li>
    <li><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; font-size: 1rem;"">add features to it; and</span></li>
    <li><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; font-size: 1rem;"">resolve faults.</span></li>
</ul>
<p></p>
<p dir=""ltr"">At Moodle we follow the four freedoms that traditionally define open source:<br></p>
<p dir=""ltr"">The freedom to:</p>
<ul>
    <li><span style=""font-size: 1rem; font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;;"">run Moodle LMS as you wish, for any purpose;</span></li>
    <li>study how Moodle LMS works and change it as you wish;</li>
    <li>redistribute copies so you can help others; and</li>
    <li>distribute copies of modified Moodle code and extensions to benefit the entire community.</li></ul><p><span class=""moodle-orange bold larger"">›&nbsp;</span><a href=""https://moodle.com/open-source/"">More about open source</a></p>","<p dir=""ltr"">Istilah “sumber terbuka” mengacu pada sesuatu yang dapat dimodifikasi dan dibagikan oleh orang-orang karena desainnya dapat diakses oleh publik.</p>
<p dir=""ltr""><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; ukuran font: 1rem;"">Dalam kasus LMS Moodle (dan proyek terkait seperti Moodle Apps dan MoodleNet), “kode sumber” dilisensikan di bawah lisensi “sumber terbuka”. Oleh karena itu, ini memungkinkan siapa saja untuk:</span></p>
<p dir=""ltr""></p>
<ul>
    <li><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot ;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; ukuran font: 1rem;"">unduh perangkat lunaknya secara gratis;</span></li>
    <li><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot ;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; font-size: 1rem;"">ubah cara kerjanya dengan menulis kode baru;</span></li>
    <li><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot ;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; dan</span></li>
    <li><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot ;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; ukuran font: 1rem;"">menyelesaikan kesalahan.</span></li>
</ul>
<p></p>
<p dir=""ltr"">Di Moodle kami mengikuti empat kebebasan yang secara tradisional mendefinisikan sumber terbuka:<br></p>
<p dir=""ltr"">Kebebasan untuk:</p>
<ul>
    <li><span style=""font-size: 1rem; font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif , &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;;"">mengoperasikan LMS Moodle sesuai keinginan Anda, untuk tujuan apa pun;</span></li>
    <li>pelajari cara kerja LMS Moodle dan ubah sesuai keinginan Anda;</li>
    <li>mendistribusikan ulang salinannya sehingga Anda dapat membantu orang lain; dan</li>
    <li>mendistribusikan salinan kode dan ekstensi Moodle yang telah dimodifikasi agar bermanfaat bagi seluruh komunitas.</li></ul><p><span class=""moodle-orange bold large"">›&nbsp;</span><a href =""https://moodle.com/open-source/"">Lebih lanjut tentang sumber terbuka</a></p>",id,7070
547c2026df6b50fc767ddf4828f0823c,Welcome to Moodle,Selamat datang di Moodle,id,7070
c8b4d4cd44e7c73fdbf4823184627733,"<p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 1rem; font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;;"">Moodle LMS, the open source learning management system used by hundreds of millions of learners worldwide, is the heart of the world’s most customisable and trusted online learning solution.</span></p><p dir=""ltr""><span style=""font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; font-size: 1rem;"">Developed in conjunction with our community, Moodle LMS is complemented by Moodle Workplace™, Moodle Apps, MoodleCloud, Moodle Academy and a network of Moodle Certified Partners and Service Providers delivering expertise in hosting, customisations, support and training.</span></p><p dir=""ltr"">Hundreds of thousands of organisations, in every education sector, at all types of workplaces, across every country on the globe, and in nearly every language, use Moodle as a solution to manage their online learning.<br></p>","<p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 1rem; font-family: &quot;Open Sans&quot;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot ;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;;"">LMS Moodle, sistem manajemen pembelajaran sumber terbuka yang digunakan oleh ratusan juta peserta didik di seluruh dunia, merupakan inti dari solusi pembelajaran online yang paling dapat disesuaikan dan tepercaya di dunia.</span></p><p dir=""ltr""><span style=""font-family: &quot;Open Sans&quot ;, -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;; font-size: 1rem;"">Dikembangkan bersama dengan komunitas kami, LMS Moodle dilengkapi dengan Moodle Workplace™, Moodle Apps, MoodleCloud, Moodle Academy dan jaringan Mitra dan Penyedia Layanan Tersertifikasi Moodle yang memberikan keahlian dalam hosting, penyesuaian, dukungan dan pelatihan.</span></p><p dir=""ltr"">Ratusan ribu organisasi, di setiap sektor pendidikan, di semua jenis tempat kerja, di setiap negara di dunia, dan di hampir setiap bahasa, menggunakan Moodle sebagai solusi untuk mengelola pembelajaran online mereka.<br></p>",id,7070
07743c455ff1b51c5b8997f67a4cdfb0,Next,Berikutnya,id,7070
a807de0d871659d339cc3099a20249a7,Next,Berikutnya,id,7070
3e1b3ec1a0daad32d64d4327fbdd51fe,"<p dir=""ltr"" style=""text-align: left;"">Moodle relies on a small team of in-house developers to develop new plugins and maintain all aspects of the platform.</p>","<p dir=""ltr"" style=""text-align: left;"">Moodle mengandalkan tim kecil pengembang internal untuk mengembangkan plugin baru dan memelihara semua aspek platform.</p>",id,7070
ab40e7d6b11e4e270644787da65b8447,"<p dir=""ltr"" style=""text-align: left;"">Not quite.&nbsp;The Moodle community plays a huge part in developing and maintaining the platform.&nbsp;</p>","<p dir=""ltr"" style=""text-align: left;"">Kurang tepat.&nbsp;Komunitas Moodle memainkan peran besar dalam mengembangkan dan memelihara platform ini.&nbsp;</p>",id,7070
61eb3253dd000cf07c6b5315131b46fb,"<p dir=""ltr"" style=""text-align: left;"">The source code of Moodle can be modified and shared because its design is publicly accessible.<br></p>","<p dir=""ltr"" style=""text-align: left;"">Kode sumber Moodle dapat dimodifikasi dan dibagikan karena desainnya dapat diakses publik.<br></p>",id,7070
3b70aab39b9e204486ce54b88ca92d52,"<p dir=""ltr"" style=""text-align: left;"">That's right. Because Moodle is open source, the entire software can be downloaded for free and altered.</p>","<p dir=""ltr"" style=""text-align: left;"">Benar. Karena Moodle bersifat sumber terbuka, seluruh perangkat lunak dapat diunduh secara gratis dan diubah.</p>",id,7070
